fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,color
0.064,0.17,0.3,0.027999999999999997,0.034,0.33,1.25,0.99152,0.030299999999999997,0.49,0.10400000000000001,6,White
0.067,0.18,0.31,0.106,0.035,0.42,1.43,0.99572,0.0308,0.49,0.098,7,White
0.064,0.17,0.3,0.027999999999999997,0.034,0.33,1.25,0.99152,0.030299999999999997,0.49,0.10400000000000001,6,White
0.068,0.37,0.67,0.015,0.175,0.16,0.98,0.99244,0.030600000000000002,0.56,0.10300000000000001,6,White
0.063,0.27,0.51,0.076,0.049,0.35,2,0.99548,0.0316,0.54,0.094,4,White
0.065,0.29,0.52,0.079,0.049,0.35,1.92,0.99551,0.0316,0.51,0.095,6,White
0.061,0.24,0.26,0.017,0.033,0.61,1.34,0.9903,0.0319,0.81,0.11900000000000001,7,White
0.07,0.32,0.29,0.076,0.025,0.35,1.24,0.99162,0.0315,0.65,0.128,7,White
0.069,0.27,0.25,0.075,0.03,0.18,1.17,0.99116,0.030899999999999997,0.38,0.13,6,White
0.065,0.29,0.53,0.017,0.04,0.41,1.92,0.9922,0.0326,0.59,0.10400000000000001,7,White
0.065,0.29,0.52,0.017,0.034,0.41,1.93,0.99223,0.0325,0.59,0.10400000000000001,6,White
0.061,0.22,0.25,0.121,0.035,0.54,1.35,0.99481,0.0321,0.4,0.107,5,White
0.063,0.22,0.27,0.045,0.036,0.81,1.57,0.9928,0.0305,0.76,0.107,7,White
0.061,0.24,0.26,0.017,0.033,0.61,1.34,0.9903,0.0319,0.81,0.11900000000000001,7,White
0.055999999999999994,0.23,0.25,0.08,0.043,0.31,1.01,0.99429,0.0319,0.42,0.10400000000000001,6,White
0.07,0.32,0.29,0.076,0.025,0.35,1.24,0.99162,0.0315,0.65,0.128,7,White
0.068,0.11,0.27,0.086,0.044,0.45,1.04,0.99454,0.032,0.37,0.099,6,White
0.068,0.11,0.27,0.086,0.044,0.45,1.04,0.99454,0.032,0.37,0.099,6,White
0.073,0.23,0.41,0.146,0.048,0.73,2.23,0.99863,0.0316,0.71,0.094,6,White
0.061,0.2,0.17,0.016,0.048,0.46,1.29,0.991,0.033,0.43,0.114,6,White
0.068,0.11,0.27,0.086,0.044,0.45,1.04,0.99454,0.032,0.37,0.099,6,White
0.073,0.23,0.41,0.146,0.048,0.73,2.23,0.99863,0.0316,0.71,0.094,6,White
0.069,0.2,0.41,0.011000000000000001,0.06,0.36,1.04,0.99317,0.029900000000000003,0.39,0.092,5,White
0.067,0.19,0.32,0.037000000000000005,0.041,0.26,0.76,0.99173,0.028999999999999998,0.57,0.105,7,White
0.067,0.28,0.34,0.08900000000000001,0.048,0.32,1.11,0.99455,0.0325,0.54,0.11,7,White
0.067,0.28,0.34,0.08900000000000001,0.048,0.32,1.11,0.99455,0.0325,0.54,0.11,7,White
0.08,0.37,0.31,0.047,0.038,0.03,1.27,0.99186,0.028999999999999998,0.72,0.121,5,White
0.067,0.28,0.34,0.08900000000000001,0.048,0.32,1.11,0.99455,0.0325,0.54,0.11,7,White
0.06,0.26,0.29,0.031,0.041,0.37,1.44,0.98944,0.0322,0.39,0.128,7,White
0.064,0.24,0.49,0.057999999999999996,0.053,0.25,1.2,0.9942,0.0301,0.98,0.105,6,White
0.064,0.24,0.49,0.057999999999999996,0.053,0.25,1.2,0.9942,0.0301,0.98,0.105,6,White
0.064,0.24,0.49,0.057999999999999996,0.053,0.25,1.2,0.9942,0.0301,0.98,0.105,6,White
0.064,0.25,0.57,0.01,0.062,0.21,1.22,0.99238,0.03,0.4,0.095,5,White
0.061,0.25,0.48,0.158,0.052,0.25,0.94,0.99782,0.030699999999999998,0.45,0.092,6,White
0.068,0.14,0.35,0.015,0.047,0.4,1.17,0.99111,0.030699999999999998,0.72,0.111,6,White
0.065,0.38,0.26,0.052000000000000005,0.042,0.33,1.12,0.99067,0.030600000000000002,0.5,0.12300000000000001,7,White
0.068,0.14,0.35,0.015,0.047,0.4,1.17,0.99111,0.030699999999999998,0.72,0.111,6,White
0.054000000000000006,0.15,0.32,0.025,0.037,0.1,0.51,0.98878,0.0304,0.58,0.126,6,White
0.064,0.25,0.57,0.01,0.062,0.21,1.22,0.99238,0.03,0.4,0.095,5,White
0.061,0.25,0.48,0.158,0.052,0.25,0.94,0.99782,0.030699999999999998,0.45,0.092,6,White
0.068,0.22,0.32,0.059000000000000004,0.054,0.4,1.52,0.9938,0.032,0.57,0.10800000000000001,6,White
0.07200000000000001,0.21,0.29,0.031,0.044,0.39,1.22,0.99143,0.03,0.6,0.113,6,White
0.06,0.26,0.29,0.031,0.041,0.37,1.44,0.98944,0.0322,0.39,0.128,7,White
0.064,0.24,0.49,0.057999999999999996,0.053,0.25,1.2,0.9942,0.0301,0.98,0.105,6,White
0.065,0.46,0.24,0.115,0.051,0.56,1.71,0.99588,0.0308,0.56,0.098,6,White
0.065,0.18,0.48,0.18,0.054,0.56,1.83,1.00038,0.0298,0.61,0.085,6,White
0.062,0.32,0.12,0.048,0.054,0.06,0.97,0.99424,0.0316,0.5,0.09300000000000001,5,White
0.07200000000000001,0.4,0.24,0.085,0.055,0.45,1.51,0.99626,0.032,0.52,0.092,5,White
0.059000000000000004,0.23,0.24,0.016,0.037,0.32,1.15,0.99076,0.0321,0.51,0.114,6,White
0.064,0.18,0.48,0.18,0.054,0.56,1.83,1.00038,0.0298,0.61,0.085,6,White
0.062,0.32,0.12,0.048,0.054,0.06,0.97,0.99424,0.0316,0.5,0.09300000000000001,5,White
0.064,0.37,0.12,0.059000000000000004,0.056,0.06,0.91,0.99536,0.030600000000000002,0.46,0.084,4,White
0.07,0.23,0.42,0.011000000000000001,0.062,0.35,1,0.99318,0.0304,0.4,0.092,5,White
0.07200000000000001,0.4,0.24,0.085,0.055,0.45,1.51,0.99626,0.032,0.52,0.092,5,White
0.076,0.19,0.37,0.131,0.033,0.52,1.51,0.99726,0.0318,0.79,0.10400000000000001,6,White
0.06,0.28,0.27,0.040999999999999995,0.046,0.5,1.47,0.99126,0.0327,0.56,0.11599999999999999,6,White
0.062,0.32,0.45,0.028999999999999998,0.029,0.37,0.94,0.98998,0.0325,0.6,0.124,6,White
0.076,0.19,0.37,0.131,0.033,0.52,1.51,0.99726,0.0318,0.79,0.10400000000000001,6,White
0.064,0.26,0.26,0.011000000000000001,0.052,0.22,1.76,0.99304,0.030899999999999997,0.54,0.09300000000000001,5,White
0.059000000000000004,0.25,0.27,0.015,0.029,0.37,0.81,0.9892,0.032,0.46,0.122,6,White
0.061,0.28,0.3,0.0775,0.031,0.33,1.39,0.99296,0.0322,0.46,0.11,6,White
0.069,0.19,0.38,0.0115,0.023,0.3,1.05,0.99047,0.0311,0.38,0.114,5,White
0.064,0.29,0.57,0.01,0.06,0.15,1.2,0.9924,0.030600000000000002,0.41,0.095,5,White
0.068,0.27,0.22,0.17800000000000002,0.034,0.16,1.16,0.9989,0.030699999999999998,0.53,0.092,5,White
0.075,0.26,0.38,0.057,0.021,0.23,1.25,0.99338,0.0313,0.62,0.111,6,White
0.068,0.27,0.22,0.17800000000000002,0.034,0.16,1.16,0.9989,0.030699999999999998,0.53,0.092,5,White
0.064,0.2,0.22,0.07400000000000001,0.032,0.53,1.72,0.99404,0.032400000000000005,0.58,0.11,6,White
0.073,0.33,0.22,0.013999999999999999,0.041,0.4,1.77,0.99287,0.031400000000000004,0.48,0.099,5,White
0.073,0.34,0.22,0.013999999999999999,0.044,0.43,1.76,0.99286,0.031400000000000004,0.46,0.099,5,White
0.064,0.29,0.57,0.01,0.06,0.15,1.2,0.9924,0.030600000000000002,0.41,0.095,5,White
0.061,1.1,0.16,0.044000000000000004,0.033,0.08,1.09,0.99058,0.0335,0.47,0.124,4,White
0.063,0.24,0.29,0.016,0.052,0.48,1.85,0.9934,0.0321,0.5,0.094,5,White
0.062,0.24,0.22,0.079,0.053,0.45,1.49,0.99545,0.0323,0.52,0.09300000000000001,5,White
0.07400000000000001,0.16,0.27,0.155,0.05,0.25,1.35,0.9984,0.028999999999999998,0.43,0.087,7,White
0.07400000000000001,0.16,0.27,0.155,0.05,0.25,1.35,0.9984,0.028999999999999998,0.43,0.087,7,White
0.07400000000000001,0.16,0.27,0.155,0.05,0.25,1.35,0.9984,0.028999999999999998,0.43,0.087,7,White
0.07400000000000001,0.16,0.27,0.155,0.05,0.25,1.35,0.9984,0.028999999999999998,0.43,0.087,7,White
0.07200000000000001,0.17,0.28,0.17550000000000002,0.05,0.33,1.54,0.99971,0.0294,0.43,0.09,7,White
0.069,0.19,0.35,0.135,0.038,0.49,1.18,0.99546,0.03,0.63,0.107,6,White
0.069,0.19,0.35,0.135,0.038,0.49,1.18,0.99546,0.03,0.63,0.107,6,White
0.068,0.16,0.36,0.013000000000000001,0.034,0.32,0.98,0.99058,0.0302,0.58,0.113,6,White
0.07400000000000001,0.16,0.27,0.155,0.05,0.25,1.35,0.9984,0.028999999999999998,0.43,0.087,7,White
0.068,0.3,0.27,0.11599999999999999,0.028,0.22,0.97,0.99314,0.0296,0.38,0.11699999999999999,6,White
0.062,0.24,0.22,0.079,0.053,0.45,1.49,0.99545,0.0323,0.52,0.09300000000000001,5,White
0.07400000000000001,0.16,0.27,0.155,0.05,0.25,1.35,0.9984,0.028999999999999998,0.43,0.087,7,White
0.07200000000000001,0.17,0.28,0.17550000000000002,0.05,0.33,1.54,0.99971,0.0294,0.43,0.09,7,White
0.068,0.3,0.27,0.11599999999999999,0.028,0.22,0.97,0.99314,0.0296,0.38,0.11699999999999999,6,White
0.065,0.43,0.18,0.1315,0.032,0.25,1.31,0.99565,0.0323,0.51,0.107,5,White
0.066,0.17,0.36,0.019,0.036,0.38,1.1,0.99056,0.0305,0.54,0.114,6,White
0.069,0.19,0.35,0.135,0.038,0.49,1.18,0.99546,0.03,0.63,0.107,6,White
0.068,0.16,0.36,0.013000000000000001,0.034,0.32,0.98,0.99058,0.0302,0.58,0.113,6,White
0.064,0.41,0.01,0.061,0.048,0.2,0.7,0.99362,0.0319,0.42,0.1,5,White
0.064,0.41,0.01,0.061,0.048,0.2,0.7,0.99362,0.0319,0.42,0.1,5,White
0.07400000000000001,0.36,0.32,0.019,0.036,0.27,1.19,0.99196,0.0315,0.49,0.11199999999999999,6,White
0.061,0.17,0.21,0.019,0.09,0.44,1.3,0.99255,0.030699999999999998,0.41,0.09699999999999999,5,White
0.055,0.28,0.21,0.016,0.032,0.23,0.85,0.99027,0.0342,0.42,0.125,5,White
0.066,0.5,0.26,0.113,0.029,0.32,1.1,0.99302,0.0327,0.78,0.129,8,White
0.071,0.44,0.27,0.084,0.057,0.6,1.6,0.99257,0.0316,0.36,0.11800000000000001,6,White
0.069,0.38,0.28,0.083,0.062,0.22,1.66,0.99505999999999994,0.0316,0.72,0.106,5,White
0.071,0.44,0.27,0.084,0.057,0.6,1.6,0.99257,0.0316,0.36,0.11800000000000001,6,White
0.062,0.24,0.28,0.122,0.049,0.54,1.33,0.9952,0.0319,0.37,0.107,6,White
0.061,0.28,0.27,0.08,0.048,0.41,1.62,0.99498,0.0321,0.51,0.099,5,White
0.076,0.26,0.32,0.013000000000000001,0.048,0.23,0.76,0.9903,0.0296,0.46,0.12,6,White
0.075,0.16,0.38,0.127,0.043,0.705,1.63,0.99706,0.0315,0.82,0.10400000000000001,7,White
0.065,0.36,0.16,0.013000000000000001,0.054,0.11,1.07,0.99398,0.0319,0.39,0.085,5,White
0.066,0.35,0.19,0.105,0.06,0.15,0.82,0.99588,0.0313,0.38,0.099,4,White
0.057,0.25,0.26,0.125,0.049,0.525,1.2,0.99691,0.0308,0.45,0.094,6,White
0.07400000000000001,0.37,0.26,0.096,0.05,0.33,1.34,0.99608,0.0313,0.46,0.10400000000000001,5,White
0.057,0.25,0.21,0.015,0.044,0.21,1.08,0.99142,0.033,0.59,0.11,6,White
0.057999999999999996,0.23,0.21,0.015,0.044,0.21,1.1,0.99138,0.033,0.57,0.11,6,White
0.054000000000000006,0.265,0.28,0.078,0.052,0.27,0.91,0.99432,0.0319,0.38,0.10400000000000001,6,White
0.057,0.25,0.27,0.10800000000000001,0.05,0.58,1.16,0.99592,0.031,0.5,0.098,6,White
0.057,0.25,0.26,0.125,0.049,0.525,1.06,0.99691,0.0308,0.45,0.094,6,White
0.059000000000000004,0.23,0.28,0.086,0.046,0.37,1.42,0.99432,0.0323,0.53,0.106,6,White
0.062,0.3,0.32,0.012,0.052,0.32,1.85,0.99266,0.032799999999999996,0.44,0.10099999999999999,5,White
0.065,0.33,0.24,0.145,0.048,0.2,0.96,0.99456,0.030600000000000002,0.3,0.115,8,White
0.07400000000000001,0.26,0.29,0.037000000000000005,0.048,0.14,0.73,0.9915,0.030600000000000002,0.45,0.114,6,White
0.07,0.2,0.4,0.011000000000000001,0.058,0.3,0.93,0.99322,0.030299999999999997,0.38,0.092,6,White
0.065,0.21,0.42,0.011000000000000001,0.059,0.33,1.01,0.9927,0.031200000000000002,0.38,0.09699999999999999,6,White
0.073,0.25,0.27,0.038,0.047,0.16,0.79,0.99173,0.030699999999999998,0.46,0.113,6,White
0.068,0.27,0.24,0.046,0.098,0.36,1.27,0.99412,0.0315,0.49,0.096,6,White
0.067,0.24,0.3,0.102,0.07,0.44,1.79,0.99666,0.0286,0.46,0.08900000000000001,6,White
0.064,0.14,0.28,0.079,0.057,0.21,0.82,0.99425,0.0326,0.36,0.1,6,White
0.064,0.5,0.2,0.024,0.059,0.19,1.12,0.99314,0.0318,0.4,0.092,6,White
0.066,0.41,0.27,0.107,0.11,0.2,1.03,0.99672,0.0308,0.41,0.09,6,White
0.064,0.25,0.28,0.049,0.03,0.29,0.98,0.99024,0.030899999999999997,0.58,0.128,7,White
0.066,0.41,0.27,0.107,0.11,0.2,1.03,0.99672,0.0308,0.41,0.09,6,White
0.08,0.25,0.35,0.011000000000000001,0.054,0.13,1.36,0.99366,0.0308,0.55,0.095,5,White
0.064,0.14,0.28,0.079,0.057,0.21,0.82,0.99425,0.0326,0.36,0.1,6,White
0.066,0.21,0.34,0.055999999999999994,0.046,0.3,1.4,0.99299,0.0322,0.38,0.11,5,White
0.064,0.5,0.2,0.024,0.059,0.19,1.12,0.99314,0.0318,0.4,0.092,6,White
0.063,0.29,0.23,0.142,0.037,0.24,0.99,0.99528,0.0308,0.38,0.106,6,White
0.069,0.37,0.23,0.095,0.057,0.54,1.66,0.99568,0.0323,0.42,0.1,5,White
0.069,0.37,0.23,0.095,0.057,0.54,1.66,0.99568,0.0323,0.42,0.1,5,White
0.057,0.31,0.28,0.040999999999999995,0.03,0.22,0.86,0.99062,0.0331,0.38,0.11699999999999999,7,White
0.069,0.45,0.27,0.047,0.035,0.17,0.8,0.99058,0.031200000000000002,0.36,0.125,7,White
0.069,0.3,0.45,0.013999999999999999,0.039,0.36,1.22,0.99059,0.030699999999999998,0.47,0.111,7,White
0.053,0.23,0.56,0.009000000000000001,0.041,0.46,1.41,0.99119,0.0316,0.62,0.09699999999999999,5,White
0.068,0.3,0.26,0.203,0.037,0.45,1.5,0.99727,0.0304,0.38,0.12300000000000001,6,White
0.067,0.28,0.42,0.035,0.035,0.43,1.05,0.99021,0.0318,0.38,0.122,6,White
0.05,0.255,0.22,0.027000000000000003,0.043,0.46,1.53,0.99238,0.0375,0.76,0.113,6,White
0.076,0.4,0.27,0.012,0.053,0.23,1.93,0.99164,0.0322,0.38,0.11599999999999999,5,White
0.055,0.21,0.25,0.012,0.04,0.18,0.75,0.99006,0.0331,0.56,0.113,6,White
0.06,0.2,0.25,0.02,0.041,0.3,0.95,0.99078,0.0327,0.56,0.111,6,White
0.061,0.17,0.29,0.011000000000000001,0.041,0.32,0.92,0.99036,0.0326,0.57,0.11199999999999999,6,White
0.075,0.21,0.29,0.015,0.046,0.35,1.07,0.99123000000000006,0.0315,0.45,0.113,6,White
0.073,0.26,0.32,0.012,0.041,0.29,0.94,0.98978,0.030699999999999998,0.45,0.12,6,White
0.062,0.35,0.2,0.18100000000000002,0.069,0.33,1.58,0.99908,0.0315,0.5,0.08800000000000001,6,White
0.062,0.35,0.2,0.18100000000000002,0.069,0.33,1.58,0.99908,0.0315,0.5,0.08800000000000001,6,White
0.065,0.43,0.31,0.036000000000000004,0.046,0.19,1.43,0.99022,0.0315,0.34,0.12,8,White
0.065,0.4,0.31,0.035,0.046,0.22,1.47,0.99024,0.0315,0.31,0.12,7,White
0.07400000000000001,0.28,0.5,0.121,0.049,0.48,1.22,0.9973,0.0301,0.44,0.09,5,White
0.063,0.23,0.22,0.1745,0.054,0.42,1.51,0.99853,0.031200000000000002,0.6,0.09300000000000001,6,White
0.062,0.34,0.25,0.121,0.059,0.33,1.71,0.99769,0.031400000000000004,0.56,0.087,6,White
0.066,0.44,0.32,0.03,0.095,0.13,0.75,0.98954,0.031,0.63,0.128,6,White
0.06,0.13,0.36,0.016,0.052,0.23,0.72,0.98974,0.031,0.5,0.115,7,White
0.063,0.17,0.23,0.057,0.048,0.44,1.47,0.99382,0.0308,0.54,0.1,5,White
0.063,0.18,0.22,0.055999999999999994,0.047,0.45,1.47,0.99383,0.030899999999999997,0.54,0.1,5,White
0.067,0.31,0.34,0.068,0.059,0.51,2.15,0.99538,0.0333,0.56,0.10300000000000001,5,White
0.066,0.33,0.32,0.156,0.054,0.62,2.27,0.99734,0.0325,0.56,0.10400000000000001,5,White
0.063,0.34,0.31,0.06,0.02,0.18,0.68,0.98981,0.0322,0.29,0.134,7,White
0.068,0.29,0.32,0.018000000000000002,0.032,0.18,1.3,0.99095,0.0305,0.62,0.11199999999999999,6,White
0.07400000000000001,0.31,0.26,0.086,0.048,0.47,2.06,0.9964,0.0326,0.36,0.091,5,White
0.07400000000000001,0.31,0.26,0.086,0.048,0.47,2.06,0.9964,0.0326,0.36,0.091,5,White
0.057,0.25,0.27,0.115,0.04,0.24,1.2,0.99411,0.0333,0.31,0.10800000000000001,6,White
0.068,0.27,0.28,0.078,0.038,0.26,0.89,0.9915,0.032400000000000005,0.34,0.125,6,White
0.059000000000000004,0.26,0.24,0.024,0.046,0.27,1.32,0.99234,0.0363,0.73,0.113,5,White
0.059000000000000004,0.65,0.23,0.05,0.035,0.2,1.28,0.99016,0.0346,0.48,0.128,6,White
0.07400000000000001,0.31,0.26,0.086,0.048,0.47,2.06,0.9964,0.0326,0.36,0.091,5,White
0.066,0.23,0.32,0.015,0.041,0.08,0.72,0.98949,0.0322,0.39,0.127,6,White
0.068,0.18,0.35,0.054000000000000006,0.054,0.53,1.43,0.99287,0.031,0.54,0.11,7,White
0.068,0.28,0.29,0.11900000000000001,0.052,0.51,1.49,0.99544,0.0302,0.58,0.10400000000000001,6,White
0.068,0.28,0.29,0.11900000000000001,0.052,0.51,1.49,0.99544,0.0302,0.58,0.10400000000000001,6,White
0.059000000000000004,0.27,0.27,0.09,0.051,0.43,1.36,0.9941,0.0325,0.53,0.107,6,White
0.061,0.25,0.28,0.1,0.055,0.56,1.31,0.994,0.0322,0.35,0.109,6,White
0.068,0.28,0.29,0.11900000000000001,0.052,0.51,1.49,0.99544,0.0302,0.58,0.10400000000000001,6,White
0.068,0.26,0.29,0.11900000000000001,0.052,0.54,1.6,0.99546,0.030299999999999997,0.58,0.10400000000000001,6,White
0.071,0.13,0.29,0.155,0.064,0.56,1.155,0.99737,0.0316,0.41,0.09699999999999999,7,White
0.068,0.18,0.35,0.054000000000000006,0.054,0.53,1.43,0.99287,0.031,0.54,0.11,7,White
0.062,0.2,0.25,0.15,0.055,0.08,1.2,0.99767,0.0319,0.53,0.096,6,White
0.057999999999999996,0.24,0.28,0.013999999999999999,0.038,0.4,0.76,0.98711,0.031,0.29,0.139,7,White
0.076,0.48,0.31,0.094,0.046,0.06,1.94,0.99714,0.030699999999999998,0.61,0.094,5,White
0.07400000000000001,0.26,0.32,0.037000000000000005,0.032,0.29,1.93,0.99134,0.031,0.67,0.125,6,White
0.062,0.2,0.25,0.15,0.055,0.08,1.2,0.99767,0.0319,0.53,0.096,6,White
0.061,0.3,0.47,0.013999999999999999,0.049,0.5,1.87,0.9927,0.0319,0.45,0.095,5,White
0.062,0.32,0.5,0.065,0.048,0.61,1.86,0.9948,0.0319,0.45,0.096,5,White
0.061,0.3,0.47,0.013999999999999999,0.049,0.5,1.87,0.9927,0.0319,0.45,0.095,5,White
0.063,0.34,0.52,0.063,0.047,0.63,1.86,0.99481,0.0318,0.44,0.096,5,White
0.07400000000000001,0.16,0.3,0.13699999999999998,0.056,0.33,1.68,0.99825,0.028999999999999998,0.44,0.087,7,White
0.07400000000000001,0.16,0.3,0.13699999999999998,0.056,0.33,1.68,0.99825,0.028999999999999998,0.44,0.087,7,White
0.07400000000000001,0.16,0.3,0.13699999999999998,0.056,0.33,1.68,0.99825,0.028999999999999998,0.44,0.087,7,White
0.07400000000000001,0.16,0.3,0.13699999999999998,0.056,0.33,1.68,0.99825,0.028999999999999998,0.44,0.087,7,White
0.07400000000000001,0.16,0.3,0.13699999999999998,0.056,0.33,1.68,0.99825,0.028999999999999998,0.44,0.087,7,White
0.07400000000000001,0.16,0.3,0.13699999999999998,0.056,0.33,1.68,0.99825,0.028999999999999998,0.44,0.087,7,White
0.07200000000000001,0.26,0.38,0.015,0.061,0.12,1.2,0.99192,0.0318,0.46,0.10400000000000001,5,White
0.07,0.31,0.35,0.016,0.063,0.13,1.19,0.99184,0.0322,0.5,0.107,5,White
0.066,0.22,0.35,0.013999999999999999,0.05,0.23,0.83,0.99019,0.0317,0.48,0.12,7,White
0.057999999999999996,0.23,0.31,0.035,0.044,0.35,1.58,0.98998,0.0319,0.37,0.121,7,White
0.063,0.17,0.32,0.01,0.04,0.39,1.18,0.98886,0.0331,0.4,0.131,8,White
0.06,0.19,0.26,0.013999999999999999,0.039,0.3,1.04,0.98998,0.0332,0.41,0.124,6,White
0.067,0.21,0.34,0.015,0.035,0.45,1.23,0.98949,0.032400000000000005,0.36,0.126,7,White
0.07400000000000001,0.16,0.3,0.13699999999999998,0.056,0.33,1.68,0.99825,0.028999999999999998,0.44,0.087,7,White
0.066,0.22,0.37,0.016,0.04,0.31,1.01,0.99009,0.0315,0.66,0.12,5,White
0.068,0.34,0.27,0.052000000000000005,0.06,0.14,1.69,0.99252,0.0327,0.57,0.11599999999999999,6,White
0.071,0.34,0.86,0.013999999999999999,0.174,0.36,0.99,0.99288,0.0292,0.5,0.09300000000000001,5,White
0.063,0.24,0.22,0.11900000000000001,0.05,0.65,1.79,0.99659,0.030600000000000002,0.58,0.09300000000000001,6,White
0.069,0.35,0.39,0.024,0.048,0.25,1.57,0.99133,0.032,0.54,0.111,7,White
0.068,0.24,0.33,0.032,0.049,0.68,1.61,0.99324,0.031,0.69,0.102,6,White
0.064,0.25,0.33,0.017,0.037,0.35,1.13,0.99164,0.0323,0.66,0.106,6,White
0.057999999999999996,0.19,0.33,0.042,0.038,0.49,1.33,0.99107,0.0316,0.42,0.113,7,White
0.069,0.24,0.4,0.154,0.052,0.81,1.98,0.9986,0.032,0.69,0.094,5,White
0.065,0.31,0.61,0.13,0.053,0.31,1.23,0.99708,0.030899999999999997,0.5,0.09300000000000001,6,White
0.066,0.25,0.32,0.055999999999999994,0.039,0.15,0.68,0.99163,0.0296,0.52,0.111,6,White
0.075,0.38,0.56,0.09699999999999999,0.055,0.15,1.7,0.99605,0.0313,0.65,0.099,6,White
0.062,0.3,0.3,0.025,0.041,0.29,0.82,0.99065,0.0331,0.61,0.11800000000000001,7,White
0.064,0.33,0.28,0.04,0.04,0.24,0.81,0.9903,0.0326,0.64,0.126,7,White
0.069,0.24,0.4,0.154,0.052,0.81,1.98,0.9986,0.032,0.69,0.094,5,White
0.076,0.27,0.32,0.012,0.043,0.23,0.72,0.99236,0.030600000000000002,0.68,0.105,5,White
0.059000000000000004,0.24,0.34,0.02,0.037,0.4,1.08,0.98948,0.0319,0.5,0.12300000000000001,6,White
0.053,0.33,0.3,0.012,0.048,0.25,1.19,0.99045,0.0332,0.62,0.113,6,White
0.064,0.21,0.21,0.051,0.097,0.21,1.05,0.9939,0.030699999999999998,0.46,0.096,5,White
0.07,0.22,0.3,0.013999999999999999,0.04,0.14,0.63,0.98985,0.032,0.33,0.12,6,White
0.078,0.27,0.35,0.012,0.05,0.36,1.4,0.99138,0.030899999999999997,0.45,0.11199999999999999,5,White
0.067,0.2,0.24,0.065,0.044,0.28,1,0.99348,0.031200000000000002,0.33,0.102,6,White
0.081,0.27,0.33,0.013000000000000001,0.045,0.26,1,0.99066,0.0298,0.44,0.124,6,White
0.067,0.2,0.24,0.065,0.044,0.28,1,0.99348,0.031200000000000002,0.33,0.102,6,White
0.071,0.45,0.24,0.027000000000000003,0.04,0.24,0.87,0.98862,0.0294,0.38,0.134,8,White
0.057999999999999996,0.22,0.29,0.013000000000000001,0.036,0.25,0.68,0.98865,0.032400000000000005,0.35,0.126,6,White
0.063,0.3,0.48,0.07400000000000001,0.053,0.34,1.49,0.99472,0.0318,0.53,0.098,5,White
0.079,0.36,0.53,0.129,0.049,0.63,1.39,0.99792,0.0294,0.45,0.091,5,White
0.081,0.27,0.33,0.013000000000000001,0.045,0.26,1,0.99066,0.0298,0.44,0.124,6,White
0.08,0.24,0.33,0.012,0.044,0.28,1.01,0.99035,0.030299999999999997,0.43,0.125,6,White
0.067,0.41,0.27,0.026000000000000002,0.033,0.25,0.85,0.99086,0.0305,0.34,0.11699999999999999,6,White
0.067,0.24,0.31,0.023,0.044,0.37,1.13,0.99013,0.0329,0.46,0.129,6,White
0.062,0.3,0.32,0.013000000000000001,0.054,0.27,1.83,0.99266,0.033,0.43,0.10099999999999999,5,White
0.069,0.26,0.38,0.105,0.044,0.33,1.39,0.99517,0.030600000000000002,0.5,0.10300000000000001,6,White
0.067,0.41,0.27,0.026000000000000002,0.033,0.25,0.85,0.99086,0.0305,0.34,0.11699999999999999,6,White
0.059000000000000004,0.32,0.2,0.14400000000000002,0.05,0.29,1.44,0.99666,0.032400000000000005,0.41,0.10300000000000001,6,White
0.061,0.25,0.3,0.012,0.036,0.42,1.07,0.991,0.0334,0.56,0.10800000000000001,7,White
0.055999999999999994,0.23,0.29,0.031,0.023,0.19,0.89,0.99068,0.0325,0.51,0.11199999999999999,6,White
0.066,0.23,0.32,0.017,0.024,0.26,1.02,0.99084,0.0329,0.6,0.11800000000000001,6,White
0.06,0.17,0.21,0.06,0.05,0.26,1.34,0.9939,0.0308,0.54,0.098,6,White
0.071,0.38,0.42,0.11800000000000001,0.041,0.32,1.93,0.99624,0.0304,0.49,0.1,6,White
0.066,0.31,0.37,0.062,0.052,0.13,1.64,0.99602,0.032400000000000005,0.39,0.08800000000000001,4,White
0.065,0.38,0.53,0.013999999999999999,0.142,0.05,0.69,0.9926,0.031400000000000004,0.52,0.10099999999999999,4,White
0.07,0.44,0.24,0.121,0.056,0.68,2.1,0.99718,0.0305,0.5,0.095,5,White
0.07,0.44,0.24,0.121,0.056,0.68,2.1,0.99718,0.0305,0.5,0.095,5,White
0.07,0.44,0.24,0.121,0.056,0.68,2.1,0.99718,0.0305,0.5,0.095,5,White
0.061,0.38,0.14,0.039,0.06,0.27,1.13,0.99344,0.030699999999999998,0.34,0.092,4,White
0.08,0.33,0.32,0.046,0.041,0.31,1.8,0.99184,0.0292,0.74,0.122,6,White
0.07,0.44,0.24,0.121,0.056,0.68,2.1,0.99718,0.0305,0.5,0.095,5,White
0.06,0.19,0.29,0.012,0.046,0.29,0.92,0.99033,0.0322,0.53,0.113,6,White
0.063,0.28,0.34,0.081,0.038,0.44,1.29,0.99248,0.0326,0.29,0.121,6,White
0.061,0.38,0.14,0.039,0.06,0.27,1.13,0.99344,0.030699999999999998,0.34,0.092,4,White
