"","fk_decision_rule_id","fk_factor_id","week"
"9878",5,4,24
"9879",3,2,14
"9880",7,4,43
"9881",9,3,48
"9882",2,6,7
"9883",6,6,36
"9884",1,1,37
"9885",4,5,23
"9886",1,1,2
"9887",8,3,31
"9888",8,2,15
"9889",7,2,33
"9890",3,5,50
"9891",4,5,30
"9892",4,3,25
"9893",9,4,22
"9894",6,4,29
"9895",1,2,46
"9896",6,2,50
"9897",4,3,34
"9898",9,4,43
"9899",6,1,14
"9900",4,2,46
"9901",4,2,16
"9902",6,3,14
"9903",2,3,48
"9904",2,2,13
"9905",4,4,38
"9906",5,1,22
"9907",8,5,32
"9908",1,4,49
"9909",10,6,32
"9910",6,4,49
"9911",3,2,39
"9912",6,2,3
"9913",6,4,22
"9914",3,2,36
"9915",1,6,42
"9916",10,3,10
"9917",6,3,37
"9918",8,2,24
"9919",4,2,35
"9920",5,2,51
"9921",3,2,10
"9922",6,2,7
"9923",8,1,7
"9924",5,4,33
"9925",3,3,52
"9926",7,3,38
"9927",7,4,13
"9928",6,2,2
"9929",5,3,49
"9930",4,5,7
"9931",8,6,22
"9932",9,4,20
"9933",9,2,16
"9934",7,2,3
"9935",9,4,21
"9936",9,2,10
"9937",2,2,31
"9938",2,1,24
"9939",5,5,22
"9940",3,2,29
"9941",7,2,10
"9942",7,5,36
"9943",4,2,27
"9944",5,4,11
"9945",9,5,8
"9946",2,3,34
"9947",2,2,11
"9948",7,2,5
"9949",3,2,39
"9950",3,4,42
"9951",6,2,7
"9952",6,2,15
"9953",2,1,41
"9954",1,5,45
"9955",3,3,44
"9956",2,6,23
"9957",1,2,7
"9958",4,2,24
"9959",2,3,20
"9960",5,6,22
"9961",5,5,5
"9962",9,4,23
"9963",6,1,4
"9964",3,4,47
"9965",10,4,52
"9966",2,5,46
"9967",5,5,47
"9968",4,3,1
"9969",8,3,40
"9970",7,5,45
"9971",9,5,48
"9972",10,2,32
"9973",4,4,12
"9974",6,4,49
"9975",1,2,21
"9976",8,1,39
"9977",5,4,44
"9978",6,3,6
"9979",5,6,14
"9980",3,5,43
"9981",3,2,13
"9982",7,2,51
"9983",3,3,51
"9984",7,2,9
"9985",4,3,42
"9986",4,4,28
"9987",8,3,11
"9988",7,2,33
"9989",9,1,3
"9990",1,4,3
"9991",5,1,49
"9992",1,3,39
"9993",8,4,14
"9994",8,3,10
"9995",7,4,6
"9996",7,1,7
"9997",9,5,2
"9998",6,5,47
"9999",9,4,49
"10000",6,2,15
